Entity,Code,Year,Fossil fuels (TWh growth)
Europe (BP),,1983,-40.236328125
Europe (BP),,1984,172.12890625
Europe (BP),,1985,3364.880859375
Europe (BP),,1986,320.541015625
Europe (BP),,1987,283.591796875
Europe (BP),,1988,-64.939453125
Europe (BP),,1989,0.216796875
Europe (BP),,1990,203.587890625
Europe (BP),,1991,-407.1875
Europe (BP),,1992,-885.421875
Europe (BP),,1993,-575.31640625
Europe (BP),,1994,-493.392578125
Europe (BP),,1995,369.73046875
Europe (BP),,1996,463.923828125
Europe (BP),,1997,-181.296875
Europe (BP),,1998,130.099609375
Europe (BP),,1999,-192.12109375
Europe (BP),,2000,160.16796875
Europe (BP),,2001,193.607421875
Europe (BP),,2002,-14.623046875
Europe (BP),,2003,493.505859375
Europe (BP),,2004,153.0859375
Europe (BP),,2005,116.958984375
Europe (BP),,2006,192.71484375
Europe (BP),,2007,-180.30078125
Europe (BP),,2008,-293.73046875
Europe (BP),,2009,-1421.15234375
Europe (BP),,2010,540.44140625
Europe (BP),,2011,-482.765625
Europe (BP),,2012,-338.404296875
Europe (BP),,2013,-409.83203125
Europe (BP),,2014,-966.22265625
Europe (BP),,2015,114.38671875
Europe (BP),,2016,331.59375
Europe (BP),,2017,179.99609375
Europe (BP),,2018,-167.146484375
Europe (BP),,2019,-491.125
Europe (BP),,2020,-1670.66015625
Europe (BP),,2021,805.736328125
European Union (27),,1966,261.7744140625
European Union (27),,1967,359.4970703125
European Union (27),,1968,700.8173828125
European Union (27),,1969,894.7578125
European Union (27),,1970,801.8271484375
European Union (27),,1971,389.1884765625
European Union (27),,1972,634.6318359375
European Union (27),,1973,763.98828125
European Union (27),,1974,-219.4833984375
European Union (27),,1975,-171.6630859375
European Union (27),,1976,954.130859375
European Union (27),,1977,-60.251953125
European Union (27),,1978,586.2080078125
European Union (27),,1979,490.4931640625
European Union (27),,1980,-328.208984375
European Union (27),,1981,-684.4736328125
European Union (27),,1982,-425.1484375
European Union (27),,1983,-104.736328125
European Union (27),,1984,158.57421875
European Union (27),,1985,504.3466796875
European Union (27),,1986,130.525390625
European Union (27),,1987,199.3017578125
European Union (27),,1988,-45.505859375
European Union (27),,1989,118.7421875
European Union (27),,1990,-156.2333984375
European Union (27),,1991,-178.2275390625
European Union (27),,1992,-376.7001953125
European Union (27),,1993,-224.4423828125
European Union (27),,1994,-91.5439453125
European Union (27),,1995,347.6767578125
European Union (27),,1996,417.330078125
European Union (27),,1997,-136.8046875
European Union (27),,1998,147.5986328125
European Union (27),,1999,-131.66015625
European Union (27),,2000,28.9755859375
European Union (27),,2001,220.365234375
European Union (27),,2002,-7.65625
European Union (27),,2003,346.619140625
European Union (27),,2004,91.7353515625
European Union (27),,2005,47.6474609375
European Union (27),,2006,79.6826171875
European Union (27),,2007,-198.5966796875
European Union (27),,2008,-238.068359375
European Union (27),,2009,-1024.869140625
European Union (27),,2010,371.279296875
European Union (27),,2011,-460.978515625
European Union (27),,2012,-354.513671875
European Union (27),,2013,-293.7470703125
European Union (27),,2014,-695.7158203125
European Union (27),,2015,248.3447265625
European Union (27),,2016,222.7646484375
European Union (27),,2017,187.9072265625
European Union (27),,2018,-115.41015625
European Union (27),,2019,-363.1083984375
European Union (27),,2020,-1304.5078125
European Union (27),,2021,675.52734375
Finland,FIN,1966,12.923904418945312
Finland,FIN,1967,3.1952896118164062
Finland,FIN,1968,15.150833129882812
Finland,FIN,1969,20.04492950439453
Finland,FIN,1970,14.485183715820312
Finland,FIN,1971,1.4528961181640625
Finland,FIN,1972,11.019363403320312
Finland,FIN,1973,19.476470947265625
Finland,FIN,1974,-15.117568969726562
Finland,FIN,1975,4.7725372314453125
Finland,FIN,1976,20.85308837890625
Finland,FIN,1977,-2.578643798828125
Finland,FIN,1978,14.3255615234375
Finland,FIN,1979,6.9561614990234375
Finland,FIN,1980,-0.0425567626953125
Finland,FIN,1981,-29.131927490234375
Finland,FIN,1982,-7.61102294921875
Finland,FIN,1983,-6.6429290771484375
Finland,FIN,1984,8.727462768554688
Finland,FIN,1985,15.560577392578125
Finland,FIN,1986,3.06744384765625
Finland,FIN,1987,9.514556884765625
Finland,FIN,1988,-0.449981689453125
Finland,FIN,1989,3.592926025390625
Finland,FIN,1990,8.863067626953125
Finland,FIN,1991,0.25946044921875
Finland,FIN,1992,-5.8681182861328125
Finland,FIN,1993,2.5391845703125
Finland,FIN,1994,21.333358764648438
Finland,FIN,1995,-19.563262939453125
Finland,FIN,1996,19.457565307617188
Finland,FIN,1997,-6.6603546142578125
Finland,FIN,1998,-3.7848968505859375
Finland,FIN,1999,-0.5415191650390625
Finland,FIN,2000,-3.161346435546875
Finland,FIN,2001,13.121902465820312
Finland,FIN,2002,8.689895629882812
Finland,FIN,2003,27.617584228515625
Finland,FIN,2004,-20.309478759765625
Finland,FIN,2005,-30.005828857421875
Finland,FIN,2006,30.007293701171875
Finland,FIN,2007,-7.07147216796875
Finland,FIN,2008,-22.524551391601562
Finland,FIN,2009,-10.98760986328125
Finland,FIN,2010,24.692596435546875
Finland,FIN,2011,-22.567459106445312
Finland,FIN,2012,-20.321929931640625
Finland,FIN,2013,7.7457733154296875
Finland,FIN,2014,-15.621490478515625
Finland,FIN,2015,-10.754669189453125
Finland,FIN,2016,9.423080444335938
Finland,FIN,2017,-9.583999633789062
Finland,FIN,2018,4.329742431640625
Finland,FIN,2019,-9.330078125
Finland,FIN,2020,-20.394134521484375
Finland,FIN,2021,0.2816314697265625
France,FRA,1966,13.249755859375
France,FRA,1967,103.438232421875
France,FRA,1968,60.5772705078125
France,FRA,1969,144.3720703125
France,FRA,1970,124.91015625
France,FRA,1971,84.3779296875
France,FRA,1972,114.0482177734375
France,FRA,1973,174.646484375
France,FRA,1974,-64.150390625
France,FRA,1975,-144.766357421875
France,FRA,1976,171.1807861328125
France,FRA,1977,-59.839111328125
France,FRA,1978,85.087646484375
France,FRA,1979,45.5
France,FRA,1980,-98.0220947265625
France,FRA,1981,-155.3482666015625
France,FRA,1982,-89.8424072265625
France,FRA,1983,-42.29345703125
France,FRA,1984,-46.4505615234375
France,FRA,1985,-6.8699951171875
France,FRA,1986,-27.1490478515625
France,FRA,1987,-10.637451171875
France,FRA,1988,-12.712158203125
France,FRA,1989,39.931884765625
France,FRA,1990,29.5321044921875
France,FRA,1991,106.6854248046875
France,FRA,1992,-30.2362060546875
France,FRA,1993,-71.6434326171875
France,FRA,1994,-54.333740234375
France,FRA,1995,33.4439697265625
France,FRA,1996,69.711181640625
France,FRA,1997,-30.2008056640625
France,FRA,1998,94.2471923828125
France,FRA,1999,3.9005126953125
France,FRA,2000,-3.1224365234375
France,FRA,2001,5.73291015625
France,FRA,2002,-27.9061279296875
France,FRA,2003,32.635498046875
France,FRA,2004,11.996826171875
France,FRA,2005,0.422607421875
France,FRA,2006,-31.35791015625
France,FRA,2007,-35.9951171875
France,FRA,2008,-13.519287109375
France,FRA,2009,-74.03955078125
France,FRA,2010,22.2979736328125
France,FRA,2011,-106.7877197265625
France,FRA,2012,-2.8748779296875
France,FRA,2013,0.7418212890625
France,FRA,2014,-136.0687255859375
France,FRA,2015,27.839599609375
France,FRA,2016,29.3414306640625
France,FRA,2017,15.0174560546875
France,FRA,2018,-33.08056640625
France,FRA,2019,-19.6285400390625
France,FRA,2020,-179.7486572265625
France,FRA,2021,98.3125
Germany,DEU,1966,3.379638671875
Germany,DEU,1967,-7.6865234375
Germany,DEU,1968,198.716552734375
Germany,DEU,1969,249.787353515625
Germany,DEU,1970,172.587158203125
Germany,DEU,1971,45.13037109375
Germany,DEU,1972,117.9658203125
Germany,DEU,1973,203.7060546875
Germany,DEU,1974,-83.19970703125
Germany,DEU,1975,-179.366455078125
Germany,DEU,1976,246.03857421875
Germany,DEU,1977,-53.92138671875
Germany,DEU,1978,135.02490234375
Germany,DEU,1979,207.0244140625
Germany,DEU,1980,-157.37451171875
Germany,DEU,1981,-162.198486328125
Germany,DEU,1982,-169.436767578125
Germany,DEU,1983,49.559814453125
Germany,DEU,1984,74.343994140625
Germany,DEU,1985,29.128662109375
Germany,DEU,1986,-15.833251953125
Germany,DEU,1987,-0.141845703125
Germany,DEU,1988,-28.096435546875
Germany,DEU,1989,-54.3212890625
Germany,DEU,1990,-37.97119140625
Germany,DEU,1991,-83.46435546875
Germany,DEU,1992,-122.622802734375
Germany,DEU,1993,-5.019775390625
Germany,DEU,1994,-36.40869140625
Germany,DEU,1995,6.0908203125
Germany,DEU,1996,115.747314453125
Germany,DEU,1997,-81.410888671875
Germany,DEU,1998,-14.8994140625
Germany,DEU,1999,-88.99951171875
Germany,DEU,2000,-1.103515625
Germany,DEU,2001,68.60498046875
Germany,DEU,2002,-52.324951171875
Germany,DEU,2003,-2.999755859375
Germany,DEU,2004,-38.24609375
Germany,DEU,2005,-58.55517578125
Germany,DEU,2006,52.36181640625
Germany,DEU,2007,-146.509765625
Germany,DEU,2008,11.7763671875
Germany,DEU,2009,-207.45166015625
Germany,DEU,2010,116.0966796875
Germany,DEU,2011,-101.859619140625
Germany,DEU,2012,19.894775390625
Germany,DEU,2013,94.840576171875
Germany,DEU,2014,-184.241455078125
Germany,DEU,2015,17.97119140625
Germany,DEU,2016,80.966796875
Germany,DEU,2017,3.25634765625
Germany,DEU,2018,-113.4775390625
Germany,DEU,2019,-140.09521484375
Germany,DEU,2020,-266.681396484375
Germany,DEU,2021,110.114990234375
Greece,GRC,1966,4.7568359375
Greece,GRC,1967,8.954658508300781
Greece,GRC,1968,4.604026794433594
Greece,GRC,1969,3.552093505859375
Greece,GRC,1970,9.922805786132812
Greece,GRC,1971,22.22271728515625
Greece,GRC,1972,16.809844970703125
Greece,GRC,1973,24.759613037109375
Greece,GRC,1974,-4.362274169921875
Greece,GRC,1975,24.3333740234375
Greece,GRC,1976,21.18634033203125
Greece,GRC,1977,7.9891204833984375
Greece,GRC,1978,0.8403472900390625
Greece,GRC,1979,-29.855255126953125
Greece,GRC,1980,-1.452667236328125
Greece,GRC,1981,-4.59600830078125
Greece,GRC,1982,2.210113525390625
Greece,GRC,1983,4.7260894775390625
Greece,GRC,1984,7.295318603515625
Greece,GRC,1985,11.941436767578125
Greece,GRC,1986,-0.80194091796875
Greece,GRC,1987,22.04266357421875
Greece,GRC,1988,14.744476318359375
Greece,GRC,1989,22.847122192382812
Greece,GRC,1990,10.62713623046875
Greece,GRC,1991,0.237060546875
Greece,GRC,1992,7.764617919921875
Greece,GRC,1993,3.56353759765625
Greece,GRC,1994,4.204742431640625
Greece,GRC,1995,8.409515380859375
Greece,GRC,1996,5.576141357421875
Greece,GRC,1997,10.62701416015625
Greece,GRC,1998,21.116546630859375
Greece,GRC,1999,-2.9306640625
Greece,GRC,2000,20.154205322265625
Greece,GRC,2001,6.593170166015625
Greece,GRC,2002,-1.496063232421875
Greece,GRC,2003,15.302398681640625
Greece,GRC,2004,-0.0570068359375
Greece,GRC,2005,0.08111572265625
Greece,GRC,2006,7.668304443359375
Greece,GRC,2007,16.4344482421875
Greece,GRC,2008,-15.25714111328125
Greece,GRC,2009,-21.2191162109375
Greece,GRC,2010,-25.328125
Greece,GRC,2011,-1.10308837890625
Greece,GRC,2012,-27.158721923828125
Greece,GRC,2013,-31.928802490234375
Greece,GRC,2014,-13.436004638671875
Greece,GRC,2015,-3.540191650390625
Greece,GRC,2016,-5.766448974609375
Greece,GRC,2017,-36.19268798828125
Greece,GRC,2018,49.55926513671875
Greece,GRC,2019,-7.75775146484375
Greece,GRC,2020,-38.01519775390625
Greece,GRC,2021,5.367889404296875
High-income countries,,1966,1338.66796875
High-income countries,,1967,1217.8046875
High-income countries,,1968,2104.76953125
High-income countries,,1969,2188.1328125
High-income countries,,1970,1983.97265625
High-income countries,,1971,898.61328125
High-income countries,,1972,1862.44140625
High-income countries,,1973,2304.32421875
High-income countries,,1974,-1068.05078125
High-income countries,,1975,-1315.24609375
High-income countries,,1976,2361.87109375
High-income countries,,1977,821.296875
High-income countries,,1978,1020.765625
High-income countries,,1979,1246.609375
High-income countries,,1980,-1551.7421875
High-income countries,,1981,-1382.4921875
High-income countries,,1982,-1630.1328125
High-income countries,,1983,-251.046875
High-income countries,,1984,1748.046875
High-income countries,,1985,556.46875
High-income countries,,1986,481.5
High-income countries,,1987,1124.88671875
High-income countries,,1988,1550.265625
High-income countries,,1989,891.6484375
High-income countries,,1990,87.83203125
High-income countries,,1991,184.171875
High-income countries,,1992,585.9765625
High-income countries,,1993,487.9140625
High-income countries,,1994,1112.640625
High-income countries,,1995,1145.5234375
High-income countries,,1996,1686.3046875
High-income countries,,1997,644.765625
High-income countries,,1998,243.609375
High-income countries,,1999,773.0078125
High-income countries,,2000,1103.66796875
High-income countries,,2001,34.9375
High-income countries,,2002,531.875
High-income countries,,2003,1021.86328125
High-income countries,,2004,1020.87109375
High-income countries,,2005,339.4296875
High-income countries,,2006,15.953125
High-income countries,,2007,737.265625
High-income countries,,2008,-706.0234375
High-income countries,,2009,-3094.48828125
High-income countries,,2010,2376.9609375
High-income countries,,2011,-522.453125
High-income countries,,2012,-197.0234375
High-income countries,,2013,490.5390625
High-income countries,,2014,-505.47265625
High-income countries,,2015,261.63671875
High-income countries,,2016,59.87890625
High-income countries,,2017,213.84375
High-income countries,,2018,759.27734375
High-income countries,,2019,-974.8828125
High-income countries,,2020,-4954.83203125
High-income countries,,2021,2379.48046875
Hong Kong,HKG,1966,2.2238101959228516
Hong Kong,HKG,1967,5.166980743408203
Hong Kong,HKG,1968,2.7352867126464844
Hong Kong,HKG,1969,6.371849060058594
Hong Kong,HKG,1970,3.1817359924316406
Hong Kong,HKG,1971,2.577983856201172
Hong Kong,HKG,1972,6.594429016113281
Hong Kong,HKG,1973,2.0479888916015625
Hong Kong,HKG,1974,1.3554458618164062
Hong Kong,HKG,1975,-3.4304275512695312
Hong Kong,HKG,1976,9.963878631591797
Hong Kong,HKG,1977,5.192832946777344
Hong Kong,HKG,1978,2.7330474853515625
Hong Kong,HKG,1979,1.7461013793945312
Hong Kong,HKG,1980,1.63287353515625
Hong Kong,HKG,1981,5.013359069824219
Hong Kong,HKG,1982,7.9411163330078125
Hong Kong,HKG,1983,5.3926849365234375
Hong Kong,HKG,1984,2.3197860717773438
Hong Kong,HKG,1985,3.7054672241210938
Hong Kong,HKG,1986,4.822669982910156
Hong Kong,HKG,1987,10.4285888671875
Hong Kong,HKG,1988,17.62957763671875
Hong Kong,HKG,1989,9.210372924804688
Hong Kong,HKG,1990,-3.501708984375
Hong Kong,HKG,1991,5.0316619873046875
Hong Kong,HKG,1992,25.539520263671875
Hong Kong,HKG,1993,15.573379516601562
Hong Kong,HKG,1994,-17.409408569335938
Hong Kong,HKG,1995,12.587722778320312
Hong Kong,HKG,1996,-0.0896148681640625
Hong Kong,HKG,1997,2.1020965576171875
Hong Kong,HKG,1998,3.5406646728515625
Hong Kong,HKG,1999,2.3879852294921875
Hong Kong,HKG,2000,8.85357666015625
Hong Kong,HKG,2001,51.94490051269531
Hong Kong,HKG,2002,-5.987701416015625
Hong Kong,HKG,2003,7.972900390625
Hong Kong,HKG,2004,30.121490478515625
Hong Kong,HKG,2005,-11.43646240234375
Hong Kong,HKG,2006,15.660064697265625
Hong Kong,HKG,2007,18.261505126953125
Hong Kong,HKG,2008,-21.1610107421875
Hong Kong,HKG,2009,26.0042724609375
Hong Kong,HKG,2010,12.147552490234375
Hong Kong,HKG,2011,7.874664306640625
Hong Kong,HKG,2012,-12.583282470703125
Hong Kong,HKG,2013,8.481048583984375
Hong Kong,HKG,2014,-7.769622802734375
Hong Kong,HKG,2015,9.212310791015625
Hong Kong,HKG,2016,8.553436279296875
Hong Kong,HKG,2017,24.312957763671875
Hong Kong,HKG,2018,4.142669677734375
Hong Kong,HKG,2019,-19.013702392578125
Hong Kong,HKG,2020,-86.689208984375
Hong Kong,HKG,2021,-14.922607421875
Hungary,HUN,1966,2.41351318359375
Hungary,HUN,1967,-8.517196655273438
Hungary,HUN,1968,6.6927642822265625
Hungary,HUN,1969,13.138809204101562
Hungary,HUN,1970,15.397933959960938
Hungary,HUN,1971,6.9336700439453125
Hungary,HUN,1972,7.1396026611328125
Hungary,HUN,1973,18.942672729492188
Hungary,HUN,1974,7.6265106201171875
Hungary,HUN,1975,14.71502685546875
Hungary,HUN,1976,18.42987060546875
Hungary,HUN,1977,14.87225341796875
Hungary,HUN,1978,21.090545654296875
Hungary,HUN,1979,-3.18963623046875
Hungary,HUN,1980,1.067626953125
Hungary,HUN,1981,-3.42333984375
Hungary,HUN,1982,1.439300537109375
Hungary,HUN,1983,-12.51898193359375
Hungary,HUN,1984,4.7913818359375
Hungary,HUN,1985,2.73980712890625
Hungary,HUN,1986,-4.232452392578125
Hungary,HUN,1987,4.677734375
Hungary,HUN,1988,-14.974884033203125
Hungary,HUN,1989,-9.984130859375
Hungary,HUN,1990,-6.409637451171875
Hungary,HUN,1991,-21.431976318359375
Hungary,HUN,1992,-12.8995361328125
Hungary,HUN,1993,-7.822967529296875
Hungary,HUN,1994,1.609283447265625
Hungary,HUN,1995,3.240081787109375
Hungary,HUN,1996,4.877899169921875
Hungary,HUN,1997,-6.508453369140625
Hungary,HUN,1998,4.5141448974609375
Hungary,HUN,1999,-1.2856597900390625
Hungary,HUN,2000,-8.664459228515625
Hungary,HUN,2001,7.171875
Hungary,HUN,2002,-2.30218505859375
Hungary,HUN,2003,8.606597900390625
Hungary,HUN,2004,0.32855224609375
Hungary,HUN,2005,11.7935791015625
Hungary,HUN,2006,-2.24639892578125
Hungary,HUN,2007,-8.48590087890625
Hungary,HUN,2008,-7.37176513671875
Hungary,HUN,2009,-26.449310302734375
Hungary,HUN,2010,4.07672119140625
Hungary,HUN,2011,-6.737152099609375
Hungary,HUN,2012,-17.798614501953125
Hungary,HUN,2013,-11.969818115234375
Hungary,HUN,2014,-1.9512939453125
Hungary,HUN,2015,12.468780517578125
Hungary,HUN,2016,3.994232177734375
Hungary,HUN,2017,13.615509033203125
Hungary,HUN,2018,2.00006103515625
Hungary,HUN,2019,-0.1283721923828125
Hungary,HUN,2020,-6.6816558837890625
Hungary,HUN,2021,8.345901489257812
Iceland,ISL,1966,0.41864919662475586
Iceland,ISL,1967,-0.19257259368896484
Iceland,ISL,1968,0.38872718811035156
Iceland,ISL,1969,-0.5298457145690918
Iceland,ISL,1970,0.11818981170654297
Iceland,ISL,1971,0.5190649032592773
Iceland,ISL,1972,0.45417070388793945
Iceland,ISL,1973,1.0798544883728027
Iceland,ISL,1974,-0.530670166015625
Iceland,ISL,1975,-0.45093774795532227
Iceland,ISL,1976,0.0327143669128418
Iceland,ISL,1977,0.3203253746032715
Iceland,ISL,1978,0.39257097244262695
Iceland,ISL,1979,-0.04263448715209961
Iceland,ISL,1980,-0.4595017433166504
Iceland,ISL,1981,0.004220485687255859
Iceland,ISL,1982,-0.6132383346557617
Iceland,ISL,1983,-0.009906768798828125
Iceland,ISL,1984,0.47379493713378906
Iceland,ISL,1985,0.03161430358886719
Iceland,ISL,1986,0.19367742538452148
Iceland,ISL,1987,0.33162450790405273
Iceland,ISL,1988,0.3185715675354004
Iceland,ISL,1989,0.5520968437194824
Iceland,ISL,1990,0.11383056640625
Iceland,ISL,1991,-0.45533180236816406
Iceland,ISL,1992,0.4068880081176758
Iceland,ISL,1993,0.3183479309082031
Iceland,ISL,1994,0.10016632080078125
Iceland,ISL,1995,0.1610546112060547
Iceland,ISL,1996,0.9782009124755859
Iceland,ISL,1997,-0.14772891998291016
Iceland,ISL,1998,0.14846324920654297
Iceland,ISL,1999,0.09926414489746094
Iceland,ISL,2000,0.48601436614990234
Iceland,ISL,2001,-0.4973878860473633
Iceland,ISL,2002,0.3578004837036133
Iceland,ISL,2003,0.07898902893066406
Iceland,ISL,2004,0.4915790557861328
Iceland,ISL,2005,0.12700462341308594
Iceland,ISL,2006,0.19683551788330078
Iceland,ISL,2007,0.11646080017089844
Iceland,ISL,2008,-0.9294404983520508
Iceland,ISL,2009,-0.7793941497802734
Iceland,ISL,2010,-0.31804752349853516
Iceland,ISL,2011,-0.11435317993164062
Iceland,ISL,2012,-0.06490612030029297
Iceland,ISL,2013,0.539215087890625
Iceland,ISL,2014,0.1649312973022461
Iceland,ISL,2015,0.9324913024902344
Iceland,ISL,2016,1.1870794296264648
Iceland,ISL,2017,1.251321792602539
Iceland,ISL,2018,1.0024194717407227
Iceland,ISL,2019,-2.037189483642578
Iceland,ISL,2020,-5.090728282928467
India,IND,1966,16.45330810546875
India,IND,1967,12.9759521484375
India,IND,1968,35.3455810546875
India,IND,1969,65.96527099609375
India,IND,1970,-23.48626708984375
India,IND,1971,22.882080078125
India,IND,1972,44.51129150390625
India,IND,1973,8.32293701171875
India,IND,1974,54.9578857421875
India,IND,1975,47.92681884765625
India,IND,1976,40.5780029296875
India,IND,1977,49.9749755859375
India,IND,1978,9.26055908203125
India,IND,1979,67.6807861328125
India,IND,1980,31.5880126953125
India,IND,1981,119.8671875
India,IND,1982,14.9156494140625
India,IND,1983,71.7637939453125
India,IND,1984,76.459716796875
India,IND,1985,87.5426025390625
India,IND,1986,107.638671875
India,IND,1987,117.07373046875
India,IND,1988,140.5894775390625
India,IND,1989,161.05517578125
India,IND,1990,141.392333984375
India,IND,1991,107.075927734375
India,IND,1992,133.70361328125
India,IND,1993,61.549072265625
India,IND,1994,115.78369140625
India,IND,1995,209.62060546875
India,IND,1996,134.817626953125
India,IND,1997,161.18359375
India,IND,1998,152.8505859375
India,IND,1999,97.891357421875
India,IND,2000,185.543701171875
India,IND,2001,20.22265625
India,IND,2002,123.715576171875
India,IND,2003,138.430419921875
India,IND,2004,236.038818359375
India,IND,2005,273.075927734375
India,IND,2006,190.33349609375
India,IND,2007,373.42822265625
India,IND,2008,324.08203125
India,IND,2009,444.189453125
India,IND,2010,225.673828125
India,IND,2011,271.294921875
India,IND,2012,420.23095703125
India,IND,2013,185.83544921875
India,IND,2014,464.1787109375
India,IND,2015,217.5068359375
India,IND,2016,339.78173828125
India,IND,2017,257.83984375
India,IND,2018,476.56494140625
India,IND,2019,103.4951171875
India,IND,2020,-572.521484375
India,IND,2021,855.208984375
Indonesia,IDN,1966,-2.2403793334960938
Indonesia,IDN,1967,-1.861328125
Indonesia,IDN,1968,3.6723709106445312
Indonesia,IDN,1969,10.916481018066406
Indonesia,IDN,1970,4.97430419921875
Indonesia,IDN,1971,3.24444580078125
Indonesia,IDN,1972,6.596260070800781
Indonesia,IDN,1973,12.852729797363281
Indonesia,IDN,1974,8.234016418457031
Indonesia,IDN,1975,29.071670532226562
Indonesia,IDN,1976,10.251266479492188
Indonesia,IDN,1977,52.040130615234375
Indonesia,IDN,1978,29.259735107421875
Indonesia,IDN,1979,34.19000244140625
Indonesia,IDN,1980,21.53985595703125
Indonesia,IDN,1981,22.055450439453125
Indonesia,IDN,1982,6.084228515625
Indonesia,IDN,1983,17.66058349609375
Indonesia,IDN,1984,35.084442138671875
Indonesia,IDN,1985,22.058868408203125
Indonesia,IDN,1986,23.048828125
Indonesia,IDN,1987,24.0906982421875
Indonesia,IDN,1988,24.574951171875
Indonesia,IDN,1989,49.78094482421875
Indonesia,IDN,1990,51.48162841796875
Indonesia,IDN,1991,50.26422119140625
Indonesia,IDN,1992,57.2119140625
Indonesia,IDN,1993,49.1954345703125
Indonesia,IDN,1994,37.0367431640625
Indonesia,IDN,1995,67.992919921875
Indonesia,IDN,1996,60.9217529296875
Indonesia,IDN,1997,87.203857421875
Indonesia,IDN,1998,-32.01025390625
Indonesia,IDN,1999,89.5123291015625
Indonesia,IDN,2000,75.0230712890625
Indonesia,IDN,2001,74.9332275390625
Indonesia,IDN,2002,37.8330078125
Indonesia,IDN,2003,111.031494140625
Indonesia,IDN,2004,-15.7706298828125
Indonesia,IDN,2005,36.98046875
Indonesia,IDN,2006,33.00146484375
Indonesia,IDN,2007,98.669677734375
Indonesia,IDN,2008,10.45166015625
Indonesia,IDN,2009,46.7816162109375
Indonesia,IDN,2010,137.952392578125
Indonesia,IDN,2011,128.881591796875
Indonesia,IDN,2012,63.747314453125
Indonesia,IDN,2013,-83.1719970703125
Indonesia,IDN,2014,19.9918212890625
Indonesia,IDN,2015,50.0994873046875
Indonesia,IDN,2016,-14.611572265625
Indonesia,IDN,2017,87.545166015625
Indonesia,IDN,2018,163.571533203125
Indonesia,IDN,2019,130.19091796875
Indonesia,IDN,2020,-210.4287109375
Indonesia,IDN,2021,40.718505859375
Iran,IRN,1966,8.367454528808594
Iran,IRN,1967,10.196304321289062
Iran,IRN,1968,11.154769897460938
Iran,IRN,1969,12.021339416503906
Iran,IRN,1970,24.763214111328125
Iran,IRN,1971,15.290512084960938
Iran,IRN,1972,21.867080688476562
Iran,IRN,1973,41.83464050292969
Iran,IRN,1974,32.10798645019531
Iran,IRN,1975,45.69769287109375
Iran,IRN,1976,39.617889404296875
Iran,IRN,1977,48.09161376953125
Iran,IRN,1978,-15.9066162109375
Iran,IRN,1979,34.74090576171875
Iran,IRN,1980,-32.501434326171875
Iran,IRN,1981,-0.03448486328125
Iran,IRN,1982,51.522979736328125
Iran,IRN,1983,86.55828857421875
Iran,IRN,1984,45.26531982421875
Iran,IRN,1985,53.6357421875
Iran,IRN,1986,-44.07147216796875
Iran,IRN,1987,41.22137451171875
Iran,IRN,1988,11.54803466796875
Iran,IRN,1989,65.87286376953125
Iran,IRN,1990,88.3885498046875
Iran,IRN,1991,74.19134521484375
Iran,IRN,1992,82.558837890625
Iran,IRN,1993,-76.60546875
Iran,IRN,1994,118.75152587890625
Iran,IRN,1995,44.97943115234375
Iran,IRN,1996,91.4873046875
Iran,IRN,1997,43.74609375
Iran,IRN,1998,44.7982177734375
Iran,IRN,1999,102.8922119140625
Iran,IRN,2000,69.0225830078125
Iran,IRN,2001,94.6534423828125
Iran,IRN,2002,122.9605712890625
Iran,IRN,2003,25.4144287109375
Iran,IRN,2004,169.1297607421875
Iran,IRN,2005,101.28857421875
Iran,IRN,2006,168.521728515625
Iran,IRN,2007,135.5634765625
Iran,IRN,2008,98.4013671875
Iran,IRN,2009,65.197509765625
Iran,IRN,2010,27.815185546875
Iran,IRN,2011,107.74072265625
Iran,IRN,2012,19.0029296875
Iran,IRN,2013,82.99365234375
Iran,IRN,2014,121.818115234375
Iran,IRN,2015,-10.938232421875
Iran,IRN,2016,115.484619140625
Iran,IRN,2017,114.456298828125
Iran,IRN,2018,116.9912109375
Iran,IRN,2019,91.90673828125
Iran,IRN,2020,104.53173828125
Iran,IRN,2021,75.4033203125
Iraq,IRQ,1966,2.3017024993896484
Iraq,IRQ,1967,0.2094249725341797
Iraq,IRQ,1968,1.5326957702636719
Iraq,IRQ,1969,4.209566116333008
Iraq,IRQ,1970,7.598440170288086
Iraq,IRQ,1971,3.6200103759765625
Iraq,IRQ,1972,7.344127655029297
Iraq,IRQ,1973,-1.1078376770019531
Iraq,IRQ,1974,-1.3427810668945312
Iraq,IRQ,1975,4.314857482910156
Iraq,IRQ,1976,13.608436584472656
Iraq,IRQ,1977,2.8010406494140625
Iraq,IRQ,1978,-1.4906463623046875
Iraq,IRQ,1979,17.050048828125
Iraq,IRQ,1980,15.876075744628906
Iraq,IRQ,1981,-6.37335205078125
Iraq,IRQ,1982,3.4079132080078125
Iraq,IRQ,1983,14.586639404296875
Iraq,IRQ,1984,12.147453308105469
Iraq,IRQ,1985,18.368942260742188
Iraq,IRQ,1986,21.775711059570312
Iraq,IRQ,1987,23.742080688476562
Iraq,IRQ,1988,30.757232666015625
Iraq,IRQ,1989,30.52069091796875
Iraq,IRQ,1990,-24.28131103515625
Iraq,IRQ,1991,-82.3607177734375
Iraq,IRQ,1992,77.322021484375
Iraq,IRQ,1993,73.71426391601562
Iraq,IRQ,1994,41.2354736328125
Iraq,IRQ,1995,-3.640472412109375
